tt,recId,year,month,day,angle
652626,118,-2926,10,18,3
652627,118,-2926,10,19,4
652628,118,-2926,10,20,4
652629,118,-2926,10,21,5
652985,118,-2925,10,12,5
652986,118,-2925,10,13,5
652987,118,-2925,10,14,4
652988,118,-2925,10,15,3
652989,118,-2925,10,16,3
652990,118,-2925,10,17,3
652991,118,-2925,10,18,3
652992,118,-2925,10,19,4
652993,118,-2925,10,20,4
652994,118,-2925,10,21,5
653351,118,-2924,10,12,5
653352,118,-2924,10,13,4
653353,118,-2924,10,14,4
653354,118,-2924,10,15,3
653355,118,-2924,10,16,3
653356,118,-2924,10,17,3
653357,118,-2924,10,18,3
653358,118,-2924,10,19,4
653359,118,-2924,10,20,5
653716,118,-2923,10,12,5
653717,118,-2923,10,13,4
653718,118,-2923,10,14,4
653719,118,-2923,10,15,3
653720,118,-2923,10,16,3
653721,118,-2923,10,17,3
653722,118,-2923,10,18,3
653723,118,-2923,10,19,4
653724,118,-2923,10,20,5
653725,118,-2923,10,21,5
654081,118,-2922,10,12,5
654082,118,-2922,10,13,4
654083,118,-2922,10,14,4
654084,118,-2922,10,15,3
654085,118,-2922,10,16,3
654086,118,-2922,10,17,3
654087,118,-2922,10,18,3
654088,118,-2922,10,19,4
654089,118,-2922,10,20,4
654090,118,-2922,10,21,5
654446,118,-2921,10,12,5
654447,118,-2921,10,13,5
654448,118,-2921,10,14,4
654449,118,-2921,10,15,3
654450,118,-2921,10,16,3
654451,118,-2921,10,17,3
654452,118,-2921,10,18,3
654453,118,-2921,10,19,4
654454,118,-2921,10,20,4
654455,118,-2921,10,21,5
654812,118,-2920,10,12,5
654813,118,-2920,10,13,4
654814,118,-2920,10,14,4
654815,118,-2920,10,15,3
654816,118,-2920,10,16,3
654817,118,-2920,10,17,3
654818,118,-2920,10,18,3
654819,118,-2920,10,19,4
654820,118,-2920,10,20,5
655177,118,-2919,10,12,5
655178,118,-2919,10,13,4
655179,118,-2919,10,14,4
655180,118,-2919,10,15,3
655181,118,-2919,10,16,3
655182,118,-2919,10,17,3
655183,118,-2919,10,18,3
655184,118,-2919,10,19,4
655185,118,-2919,10,20,5
655186,118,-2919,10,21,5
655542,118,-2918,10,12,5
655543,118,-2918,10,13,5
655544,118,-2918,10,14,4
655545,118,-2918,10,15,3
655546,118,-2918,10,16,3
655547,118,-2918,10,17,3
655548,118,-2918,10,18,3
655549,118,-2918,10,19,4
655550,118,-2918,10,20,4
655551,118,-2918,10,21,5
655908,118,-2917,10,13,5
655909,118,-2917,10,14,4
655910,118,-2917,10,15,3
655911,118,-2917,10,16,3
655912,118,-2917,10,17,3
655913,118,-2917,10,18,3
655914,118,-2917,10,19,4
655915,118,-2917,10,20,4
655916,118,-2917,10,21,5
656273,118,-2916,10,12,5
656274,118,-2916,10,13,4
656275,118,-2916,10,14,4
656276,118,-2916,10,15,3
656277,118,-2916,10,16,3
656278,118,-2916,10,17,3
656279,118,-2916,10,18,3
656280,118,-2916,10,19,4
656281,118,-2916,10,20,5
656638,118,-2915,10,12,5
656639,118,-2915,10,13,4
656640,118,-2915,10,14,4
656641,118,-2915,10,15,3
656642,118,-2915,10,16,3
656643,118,-2915,10,17,3
656644,118,-2915,10,18,3
656645,118,-2915,10,19,4
656646,118,-2915,10,20,5
656647,118,-2915,10,21,5
657003,118,-2914,10,12,5
657004,118,-2914,10,13,5
657005,118,-2914,10,14,4
657006,118,-2914,10,15,3
657007,118,-2914,10,16,3
657008,118,-2914,10,17,3
657009,118,-2914,10,18,3
657010,118,-2914,10,19,4
657011,118,-2914,10,20,4
657012,118,-2914,10,21,5
657369,118,-2913,10,13,5
657370,118,-2913,10,14,4
657371,118,-2913,10,15,3
657372,118,-2913,10,16,3
657373,118,-2913,10,17,3
657374,118,-2913,10,18,3
657375,118,-2913,10,19,4
657376,118,-2913,10,20,4
657377,118,-2913,10,21,5
